Die nervige Frau Tawoflodehein;Karl-Heinrich Walter;6;Science Fiction, Dokumentation;1232;63;102;deutsch;Ukraine;2015;False
Sea of the Astro Cheerleader ;Hendrik Wetebi;18;Krimi, Horror;1439;53;86;englisch;Zentralafrikanische Republik;2016;False
Awful Beasts vs Awful Wolf;Pirmin Gidoba;18;Horror;3355;8;81;englisch;Palau;2016;False
Der Zahn im Zug;Simona Viloba;16;Komödie, Krimi;3938;69;72;deutsch;Laos;2015;False
Cracked Cloud;Hanspeter Katoda;18;Zeichentrick, Drama, Dokumentation;4311;73;91;deutsch;Vereinigte Arabische Emirate;2015;False
Unser Glück im Frühling;Felizitas Koch;0;Zeichentrick, Science Fiction;3222;36;75;deutsch;Italien;2017;False
Verschwundene Unberührbare;Gotthilf Wolf;6;Thriller;1704;87;94;deutsch;Australien;2016;False
Die Dünste des Klanges;Svenja Walter;6;Dokumentation, Action, Zeichentrick;4654;39;83;deutsch;Costa Rica;2017;False
The Indestructible Women;Corina Sadafo;16;Action, Dokumentation, Zeichentrick;2908;39;108;englisch;Neuseeland;2016;False
Ein ganzer Wirrkopf am Morgen;Rouven Wagner;0;Krimi, Thriller;4242;77;112;deutsch;Sierra Leone;2017;False
Der versessene Herr Katuhedemüller;Urs Maier;12;Krimi, Horror, Science Fiction;1757;61;95;deutsch;Rumänien;2015;False
Das Loch des Blockes;Maxim Katoda;6;Dokumentation, Krimi, Zeichentrick;4451;51;99;deutsch;Portugal;2016;True
Die unbedarfte Frau Hirebastein;Gislinde Werner;16;Komödie, Science Fiction, Thriller;4775;31;64;deutsch;Malawi;2016;True
The Whorehouse, Chapter 6;Dina Bauer;16;Action, Horror;2706;73;101;englisch;Großbritannien;2015;False
Invasion of the Mad Cop ;Rosmarie Becker;18;Horror;4839;7;65;englisch;Brunei;2016;False
Die Katze von Jülich;Adriana Beladi;18;Science Fiction, Action, Zeichentrick;2602;61;109;deutsch;Lettland;2017;False
Professional Sons;Tilman Koch;6;Krimi;3891;53;104;deutsch;Eritrea;2016;True
Sons of Lizzie Borden;Sigrid Meyer;16;Dokumentation, Horror;3849;10;67;englisch;Mikronesien;2016;False
The Terrible Magic of Carol Walker;Anto Hitabe;16;Thriller;4124;80;94;englisch;Malaysia;2016;False
Ein Computer der Dosen;Traute Walter;6;Horror, Komödie, Action;2547;66;100;deutsch;Kamerun;2016;False
Hartwig und die Schlüsse;Heinz-Günter Tiveba;0;Zeichentrick, Dokumentation;3645;98;89;deutsch;Syrien;2016;False
Schwester der Stelle;Eric Maier;16;Zeichentrick, Drama;2893;46;100;deutsch;Republik Kongo;2016;True
Die Orte der Opfer;Sepp Siroda;12;Drama, Krimi, Zeichentrick;4705;89;74;deutsch;Pakistan;2016;False
Blackout;Heide Balube;16;Action;2784;21;97;englisch;Thailand;2016;False
The Abominable Piranha-People;Hanny Getifu;16;Komödie;4752;66;112;englisch;Namibia;2015;False
Ihre Emigranten der Sinne;Marlene Meier;16;Dokumentation, Komödie, Science Fiction;4729;48;100;deutsch;Belgien;2017;True
Der Hammer von Eisenberg;Bernadette Kolebi;12;Horror, Action, Krimi;1700;61;62;deutsch;Rumänien;2017;True
Projekt der Kontraste;Melanie Becker;18;Science Fiction, Horror;1629;56;68;deutsch;Guinea-Bissau;2017;False
Dunja und die Fliege;Aloisia König;0;Zeichentrick;1779;43;117;deutsch;Barbados;2017;False
The Toronto Rage;Christel Walter;16;Dokumentation, Horror, Thriller;3822;14;77;englisch;Panama;2016;False
flesh Devouring Python vs Undead Squid;Franz Wagner;18;Krimi, Horror;4642;14;79;englisch;Brasilien;2016;False
Prized Man;Edith Bauer;16;Thriller, Drama, Krimi;1061;64;81;deutsch;Elfenbeinküste;2016;False
Kontraste mit Sekunden;Nadia Klein;0;Krimi;3496;55;82;deutsch;Algerien;2017;False
Damnation Office;Slawomir Walter;16;Action, Krimi, Dokumentation;2582;13;120;englisch;Kaimaninseln;2015;True
Die nervigen Stunden;Valentina Schmid;12;Komödie, Thriller, Drama;3813;47;88;deutsch;Luxemburg;2015;True
Planlose Wunder, armselige Stellen;Theodora Walter;12;Drama, Zeichentrick;4146;75;76;deutsch;Uganda;2017;False
Silent Tale;Annekatrin Walter;0;Zeichentrick, Action, Horror;1374;24;105;deutsch;Frankreich;2017;False
Die Kerze mit Suche;Cornelia Bauer;12;Komödie, Krimi, Zeichentrick;3053;41;104;deutsch;Uruguay;2017;False
Battle of The Licentious Bats;Annamaria Walter;16;Action, Thriller;1607;76;108;englisch;Fidschi;2015;False
Die Ängste des Kleides;Orhan Nasibe;12;Science Fiction, Krimi;4365;73;67;deutsch;Palau;2015;False
Slumber Party of the Alien Maggots;Aribert Walter;18;Horror;2233;49;70;englisch;Irland;2017;True
Grünes Reich des Sommers;Mona Fuwefo;16;Komödie, Action;4856;65;73;deutsch;Nordkorea;2015;False
Der übermotivierte Herr Schmitt;Annette Wagner;18;Dokumentation;1950;82;69;deutsch;Taiwan;2015;False
Das Band von Nürtingen;Siegried Colifo;12;Thriller, Zeichentrick, Science Fiction;2134;50;76;deutsch;Ghana;2017;False
Raisa und der Magen;Gislinde Mayer;0;Dokumentation;3288;89;91;deutsch;Libyen;2016;False
Operation Beta;Dusan Balube;16;Dokumentation;3781;19;107;englisch;Paraguay;2015;False
The Blood Finder;Anke Walter;16;Science Fiction;3828;43;67;englisch;Uganda;2017;False
Löffelfrieden;Bettina Lange;12;Horror, Action;4792;34;65;deutsch;Albanien;2016;False
Der modebewusste Herr Wolafistein;Hildegard Lange;0;Drama, Dokumentation;2372;45;60;deutsch;Botsuana;2017;False
The Bone Eater;Klaus-Peter Walter;16;Krimi, Komödie;4509;40;89;englisch;Belize;2017;False
Grotesque Cat vs Blood-Sucking Hobgoblins;Hans-Josef Wagner;18;Horror;1006;40;74;englisch;Grenada;2016;True
Gisa und die Geschwülste;Dunja Walter;0;Komödie, Zeichentrick, Dokumentation;3298;94;101;deutsch;Mikronesien;2015;False
Der süße Herr Rutosedeweiner;Bernadette Schmid;12;Thriller, Komödie;3464;43;120;deutsch;Malediven;2017;False
Die Nöte von Grünsfeld;Andrei Fisafu;12;Thriller, Zeichentrick, Krimi;2287;29;112;deutsch;Nauru;2015;False
Cthulhu's Gore;Alexej Schmid;18;Action, Horror;1216;38;69;englisch;Argentinien;2016;True
The Impossible Case of The Horrible Charles Roberts;Rosalie Meier;16;Dokumentation, Horror;4714;36;60;englisch;Kuwait;2017;False
Deadly Monday;Senta Tiveba;16;Krimi;2474;10;119;englisch;Mali;2017;False
Der Hut des Stumpfes;Hans-Michael Fuwefo;16;Action, Zeichentrick, Drama;2555;37;120;deutsch;Nigeria;2017;False
War of The Blood Whisperers;Johanne Bauer;16;Zeichentrick, Krimi;3101;60;119;englisch;Moldawien;2015;False
Crocodile ;Hans-Friedrich Colifo;18;Science Fiction, Horror;3128;67;116;englisch;Ruanda;2016;False
Slasher Terror;Lara Hatifu;18;Horror;3884;36;71;englisch;Portugal;2016;False
The Mutated Cannibals Must Destroy;Marina Walter;18;Drama, Horror;3866;3;108;englisch;Guernsey;2016;False
Die supere Frau Meyer;Karl-Jürgen Tisafu;0;Krimi, Drama;4213;41;114;deutsch;Bahrain;2015;False
Russische Nabel um Mitternacht;Josef Meier;6;Thriller;3908;95;108;deutsch;Swasiland;2016;True
Schach mit Mond;Hella Schulz;18;Thriller, Krimi, Science Fiction;4051;50;115;deutsch;Katar;2015;False
Der zukunftsängstliche Herr Zisebihein;Dietrich Revafo;16;Krimi;3933;54;71;deutsch;Malawi;2017;False
Pythons Attack;Heinz-Josef Maier;18;Krimi, Horror;1705;53;119;englisch;Japan;2015;False
Annita und die Kämme;Bodo Colifo;0;Dokumentation;2720;94;99;deutsch;Madagaskar;2016;False
Witch and the Thing;Peter Bauer;18;Horror;2680;69;105;englisch;Ghana;2017;False
Nikolaus und der Latz;Alicia Betido;0;Zeichentrick, Komödie, Dokumentation;4630;64;116;deutsch;Guadeloupe;2016;True
Fade Kritiker ohne Täuschung;Alexej Krause;18;Dokumentation;1230;83;115;deutsch;Vereinigte Arabische Emirate;2015;False
Brides of Plague;Alexej Wagner;16;Dokumentation, Horror;3989;75;73;englisch;Burkina Faso;2015;False
Jungen;Andrei Wolf;18;Zeichentrick, Science Fiction;3475;74;93;deutsch;Chile;2017;False
The Cannibal Policeman;Freya Werner;16;Science Fiction, Action, Thriller;3626;71;117;englisch;Oman;2016;False
Sensation Beach;Hans-Otto Wovedu;16;Horror, Science Fiction, Zeichentrick;2114;44;68;englisch;Russland;2015;False
Phantasm of the Paris;Janina Meyer;18;Horror;4378;71;98;englisch;Portugal;2015;False
Teenage Yeti;Telse Lange;18;Dokumentation, Horror;1272;60;117;englisch;Malaysia;2016;False
Arabischer Charakter, mieser Fang;Kata Fuchs;18;Drama, Action;1567;83;104;deutsch;Südkorea;2016;False
Curse of the Undead Behemoth ;Guenter Wagner;18;Horror;1183;7;82;englisch;Bangladesch;2017;False
The Chemical Kid;Marietta Wolf;16;Action, Komödie, Krimi;3456;61;87;englisch;Jordanien;2015;False
Sensation Festival;Annamaria Becker;16;Action;4765;9;89;englisch;Laos;2016;False
Rough Ashes;Gunther Walter;18;Komödie, Science Fiction, Thriller;1109;100;76;deutsch;Kambodscha;2015;False
Die Maus der Wurst;Madeleine Becker;18;Horror, Komödie;1015;61;104;deutsch;Burundi;2016;False
Vacant Star;Uwe Schmid;16;Thriller, Horror;2072;62;73;deutsch;Kuba;2016;True
Brian Smith Lives Again;Linda Braun;16;Horror, Komödie, Dokumentation;4414;53;78;englisch;Suriname;2015;False
Psycho Nail Gun Killer;Tamara Schmid;18;Thriller, Horror;1930;28;61;englisch;Georgien;2015;False
Invasion of the Horrific Mummy From Transylvania ;Imre Werner;18;Horror;3253;64;95;englisch;Bangladesch;2016;False
Schlammige Mühe, giftiger Löffel;Trudel Schmid;0;Krimi;4457;65;86;deutsch;Jamaika;2015;False
Bleche mit Zeit;Jeannine Meyer;0;Horror, Zeichentrick, Drama;2003;58;72;deutsch;Gabun;2015;True
Sinnvolle Rosen, typische Bauern;Imre Riweba;16;Dokumentation, Krimi, Action;4881;24;62;deutsch;Saudi-Arabien;2016;False
Cyber Bloodsuckers vs Satanic Megaladon;Hermann Braun;18;Horror;1806;46;85;englisch;Liechtenstein;2016;False
Sleepover of the Unliving Freak;Gotthilf Braun;18;Horror;1209;40;85;englisch;Gibraltar;2015;False
Nuns of Disease;Caterina Huber;16;Dokumentation, Komödie, Zeichentrick;3604;56;68;englisch;Laos;2016;False
Beyond Shangri-La;Adriana Lange;16;Action, Horror, Zeichentrick;4109;42;85;englisch;Vatikanstadt;2015;False
Phantastenlasten;Uwe Koch;6;Zeichentrick;4667;40;73;deutsch;Haiti;2015;False
Trip to Xanadu;Freya Becker;16;Zeichentrick;4847;51;68;englisch;Pakistan;2016;False
Dickhäutige Projekte, dicke Hocker;Hanne-Lore Wagner;12;Drama;3368;53;84;deutsch;Jemen;2016;False
Phantasien in der Burg;Ivana Viloba;18;Thriller, Krimi;2222;23;104;deutsch;Guam;2017;False
The Dinosaur-Women from Hell;Rosita Meier;16;Science Fiction, Drama, Zeichentrick;4160;11;97;englisch;Zentralafrikanische Republik;2016;False
Kämpfer der blumigen Scheren;Heinz-Josef Walter;6;Horror, Action;1735;42;87;deutsch;Liechtenstein;2016;False
Wolkengeschichten;Georgia Kolofo;12;Science Fiction;2122;91;77;deutsch;Guinea;2017;False
Sleepover of the Murderous Dead;Woldemar Getifu;18;Science Fiction, Horror;2637;15;119;englisch;Kenia;2017;False
Beyond Madness;Klaudia Kadedi;16;Action;1788;6;113;englisch;Swasiland;2015;True
Rubine der Schlösser;Harriet Folefo;12;Krimi, Horror, Science Fiction;3901;98;65;deutsch;Guam;2016;True
Bizarre Fly vs Mega Dr. Jekyll and Mr. Hyde;Karl Wetebi;18;Horror;2746;54;114;englisch;Andorra;2015;False
Murderous Fly vs Flesh-Eating Cobra;Margrit Koch;18;Horror;1224;43;109;englisch;Thailand;2016;True
Chinesische Tochter im Herbst;Brian Maier;18;Drama, Dokumentation;4579;54;71;deutsch;Ghana;2017;False
The Armless Demons;Franz Wetebi;16;Zeichentrick, Science Fiction;3906;65;77;englisch;Guadeloupe;2016;False
Grizzly's Revenge;Ursula Colobu;18;Horror;2525;1;118;englisch;Schweiz;2016;False
The Atomic Kid;Albina Bisabi;16;Krimi, Drama, Action;4038;50;85;englisch;Malta;2015;False
The Bloody Lawyer;Karl-Heinrich Schmid;16;Science Fiction, Thriller, Horror;1701;9;94;englisch;Serbien;2015;False
My Mom Married De Sade, Chapter 7;Dusan Visobi;16;Dokumentation, Zeichentrick, Krimi;2566;18;64;englisch;Malaysia;2017;False
Einfälle im Winter;Theodoros Maier;0;Action, Drama;2641;20;70;deutsch;Senegal;2017;False
Mega Girl in the Attic;Valeri Meyer;18;Dokumentation, Horror;3276;54;110;englisch;Sierra Leone;2017;False
Der Bund von Rheinsberg;Lidija Becker;0;Thriller, Drama;1381;22;65;deutsch;Tschechien;2015;False
Leonhard und der Stock;Orhan Mayer;0;Dokumentation, Komödie;3546;53;81;deutsch;Slowenien;2015;True
Die Gier;Johanne Wagner;0;Drama, Horror;3619;91;115;deutsch;Australien;2017;False
Hollywood Horror;Adolfine Meier;18;Drama, Horror;3775;58;75;englisch;Ghana;2016;False
Attack of the Bizarre Goblins From Africa ;Maxim Braun;18;Komödie, Horror;2486;16;64;englisch;Neuseeland;2017;False
Slumber Party of the Horrific Bloodsuckers;Klaus-Peter Krause;18;Thriller, Horror;2666;39;77;englisch;Aserbaidschan;2017;False
Cinderella Unbound;Linus Lange;16;Dokumentation;1601;47;101;englisch;Guatemala;2016;False
Der listige Herr Zuviwedehein;Emmy Meyer;6;Action, Thriller, Dokumentation;3644;49;106;deutsch;Aruba;2017;False
Fabelhafte Phantasien des Pferds;Thea Walter;16;Komödie;1121;95;108;deutsch;Ukraine;2017;False
Cinderella Destroyed;Irmhild Wolf;16;Horror, Action, Zeichentrick;1901;75;74;englisch;Lesotho;2017;False
Verwandte Lasten des Endes;Saskia Werner;12;Zeichentrick, Horror, Action;3413;46;103;deutsch;Republik Kongo;2015;False
Der zuversichtliche Herr Meyer;Athanasios Klein;12;Dokumentation, Komödie, Science Fiction;1595;47;76;deutsch;Mexiko;2016;False
Teeth of the Creature;Zenon Walter;16;Zeichentrick, Dokumentation;3863;26;86;englisch;Großbritannien;2016;False
Cruise of the Deadly Zombies;Gunter Meier;18;Zeichentrick, Horror;1141;6;100;englisch;Hong Kong;2017;True
Crypt of the Zombies;Ignaz Wovedu;16;Horror, Thriller, Komödie;4436;22;87;englisch;Kirgisistan;2016;False
Kiss of Chaos;Friedemann Wagner;16;Dokumentation, Drama, Horror;2292;8;89;englisch;Grönland;2016;False
The Deadly Ape-Man Must Murder;Ehrentraud Bauer;18;Horror;2393;46;73;englisch;Guinea-Bissau;2017;False
Alien Slumber Party;Cäcilia Kotifi;18;Horror;2162;56;100;englisch;Dschibuti;2017;False
Mind of Hitler;Gunther Maier;16;Horror, Krimi, Drama;4677;68;92;englisch;Mauretanien;2017;False
Grafen ohne Stein;Randolf Katoda;6;Dokumentation, Komödie;3061;27;70;deutsch;Jemen;2016;False
The Electronic Filth;Teresa Wagner;16;Krimi;4742;58;89;englisch;Ukraine;2017;False
Beyond Love;Klaudia Katoda;16;Horror;4285;19;69;englisch;Kuwait;2016;False
Die Stähle des Kropfes;Dietlind Viloba;18;Komödie, Zeichentrick;2536;87;66;deutsch;Jemen;2017;True
Der Preis ohne Uhrmacher;Michelle Werner;18;Thriller, Zeichentrick;3113;42;108;deutsch;Kirgisistan;2017;False
Robots bimbo;Louise Huber;18;Science Fiction, Horror;3714;69;117;englisch;Österreich;2016;False
Skrupel der verwandelten Leser;Grazyna Braun;6;Zeichentrick;2117;57;117;deutsch;Serbien;2015;False
Forgotten Thought;Mina Becker;0;Drama;4619;96;102;deutsch;Algerien;2015;False
The Body Killer;Toralf Watifo;16;Krimi;1595;38;100;englisch;Honduras;2017;True
Der Krampf des Gebrauches;Gert Meier;16;Action, Komödie;2798;91;105;deutsch;Niederlande;2016;False
Kunigunda und der Pass;Linus Wovedu;0;Dokumentation, Komödie;1951;40;117;deutsch;Frankreich;2016;False
Impossible April Fool's Day;Traute Becker;16;Komödie;4076;74;96;englisch;Dschibuti;2015;False
Curse of the Freak ;Anneke Wovedu;18;Horror;3280;57;87;englisch;Mongolei;2016;False
Der hinterhältige Herr Seveflodemüller;Helmut Koch;6;Dokumentation, Krimi, Science Fiction;1041;68;66;deutsch;Laos;2015;False
Chauvinistische Nächte;Christian Meier;6;Science Fiction, Zeichentrick;4397;72;87;deutsch;Mosambik;2015;False
Eager Flame;Kilian Tisafu;0;Thriller, Dokumentation;2118;34;63;deutsch;Reunion;2015;False
Amazing Clown;Elsbeth Schmid;18;Dokumentation, Horror;2489;35;82;englisch;Südkorea;2016;False
The Diabolical Beast;Guenter Wagner;16;Thriller;3802;34;71;englisch;Dänemark;2016;False
Halloween of the Astro Werewolfs;Brian Wedofo;18;Science Fiction, Horror;3302;62;118;englisch;Dschibuti;2016;False
Die klare Frau Seladoweiner;Rena Meier;6;Horror, Action, Komödie;1981;32;63;deutsch;Paraguay;2015;True
König mit Bibliotheken;Georgia Tiveba;16;Drama, Dokumentation, Science Fiction;2851;84;92;deutsch;Somalia;2017;False
Der Gesang des Nagels;Oscar Mayer;18;Drama, Zeichentrick;4515;79;71;deutsch;Mongolei;2016;True
Gleicher Zyniker, verhaftete Liebe;Lea Ravadu;6;Komödie;4955;75;92;deutsch;Anguilla;2016;True
Die Teufel der Käfige;Nina Wovedu;12;Horror, Dokumentation;2676;90;113;deutsch;Bahrain;2017;False
Sympathische Frau mit Mond;Eileen Wolf;6;Komödie;1346;87;107;deutsch;Bouvetinsel;2016;False
Stripper and Satan ;Sabri Niduba;18;Horror;3029;42;64;englisch;Madagaskar;2016;True
Die flinke Grenze;Gerti Niduba;18;Action;3183;30;67;deutsch;Lettland;2017;True
Hildegard und die Stöße;Boris Maier;0;Dokumentation, Zeichentrick;1364;95;93;deutsch;Grönland;2017;False
Africa Terror;Diethard Lange;18;Horror;3267;4;114;englisch;Indien;2017;False
Dark Science;Tilman König;16;Thriller;4799;44;64;englisch;Estland;2015;True
Beyond Love;Adriana Fuwefo;16;Krimi;2385;42;80;englisch;Liberia;2017;False
Damen der Botschaft;Aloisia Watifo;6;Drama;4788;47;69;deutsch;Nicaragua;2017;False
Gore of the Bloody Plants From Washington ;Stella Wagner;18;Horror;1511;16;73;englisch;Japan;2015;False
Severin und das Gemach;Albina Walter;0;Zeichentrick, Komödie;1455;93;73;deutsch;Monaco;2016;False
Hildegard und die Gefächer;Hartmuth Schmid;0;Dokumentation, Zeichentrick, Komödie;2015;79;105;deutsch;Sambia;2017;False
Blood-Sucking Worm meets Cyber Shark-Girl;Hermann Walter;18;Dokumentation, Horror;3822;27;60;englisch;Litauen;2017;True
Steile Patrouille des Sommers;Ricarda Tisafu;16;Science Fiction, Action, Thriller;2950;75;103;deutsch;Philippinen;2016;False
Terror of the Mummy From Washington ;Fernando König;18;Science Fiction, Horror;2616;69;117;englisch;Pakistan;2017;False
Bertold und die Kränze;Harriet Becker;0;Dokumentation, Komödie;4433;42;81;deutsch;Elfenbeinküste;2017;False
Captured Heat;Kilian Klein;12;Science Fiction, Dokumentation, Horror;2337;46;72;deutsch;Slowakei;2016;True
Rege Seite, behaarter Koch;Sigurd Bauer;16;Action, Drama;4007;80;95;deutsch;Australien;2017;False
The Bloody Magic of The Toronto Insanity;Kilian Meier;16;Zeichentrick;4202;46;86;englisch;Costa Rica;2017;False
Lea und der Kranz;Rainer Walter;0;Komödie, Zeichentrick, Dokumentation;4255;30;119;deutsch;Tunesien;2015;False
Frankenstein's Return;Max Gidoba;18;Horror;4582;35;98;englisch;Nigeria;2016;False
Der Hund mit Grafen;Selim Schmid;18;Science Fiction, Action, Dokumentation;2983;29;111;deutsch;Irland;2017;False
The Sinful Emperess King;Veli Kudodo;16;Dokumentation, Action;1373;39;95;englisch;Vietnam;2015;False
Damnation Children;Marion Wagner;16;Drama, Zeichentrick;2700;63;78;englisch;Mikronesien;2015;False
Beyond The Hollow Earth;Frithjof Maier;16;Action, Krimi, Horror;1311;61;104;englisch;Kroatien;2017;False
Der Wall des Gehaltes;Hans-Peter Meier;18;Drama;3191;29;60;deutsch;Aruba;2016;False
The Mind Eater;Maik Mayer;16;Science Fiction, Action;1926;28;86;englisch;Montenegro;2015;False
Schrauben mit Weibern;Ernst-Dieter Siroda;0;Action;3605;25;90;deutsch;Aserbaidschan;2015;False
Napoleon meets The Devil;Dietlind Sadafo;16;Krimi;4346;52;94;englisch;Komoren;2016;False
Ein weniger Sturm und das Wunder;Xenia Hitabe;6;Zeichentrick;1932;44;74;deutsch;Mosambik;2016;False
Ein Katapultuhrmacher;Margit Wagner;6;Drama, Zeichentrick;3099;48;100;deutsch;Gibraltar;2017;False
Die kompromissmeidende Frau Tesibedehein;Ilhan Meier;12;Action, Horror, Dokumentation;2825;68;76;deutsch;Nepal;2016;False
The Incredible Touch of Snow White;Kaspar Fisafu;16;Horror, Action, Thriller;1102;63;116;englisch;Ålandinseln;2016;False
Der liebenswürdige Herr Hartmann;Kata Becker;18;Komödie, Horror, Science Fiction;2985;74;98;deutsch;Fidschi;2017;False
Nosferatu vs Mummy: Attack 3;Timm Huber;18;Zeichentrick, Horror;4489;50;78;englisch;Schweden;2015;False
Euer Wunder des Hockers;Klaudia Meier;16;Action, Horror, Krimi;2174;35;110;deutsch;Nepal;2015;False
Keine Festkritiker;Hans-Josef Wolf;16;Thriller, Dokumentation, Action;2689;82;112;deutsch;Malta;2017;True
Gold Infinity;Rudi Schmid;16;Drama, Komödie;4491;46;98;englisch;Kasachstan;2017;False
Assignment Beta;Alexander Werner;16;Drama, Horror, Dokumentation;2416;34;107;englisch;Irland;2017;False
Worthose;Gotthard Vitubi;6;Komödie, Action;2048;80;106;deutsch;Belize;2017;False
Der geerdete Herr Cowabastein;Philipp Walter;12;Action, Dokumentation, Zeichentrick;1426;53;101;deutsch;Namibia;2017;False
The Destruction of Bettie Williams;Maren Wedofo;16;Drama;3123;59;95;englisch;Venezuela;2017;False
Feast of the Bloody Werewolfs;Hermann Calebe;18;Horror;1582;2;117;englisch;Norwegen;2017;True
Feast of the Hunter;Mira Wagner;16;Zeichentrick, Krimi;3500;76;81;englisch;Italien;2015;False
Die Bäuche des Latzes;Almuth Kadedi;0;Thriller, Dokumentation, Komödie;4962;75;96;deutsch;Portugal;2016;False
Siegmar und die Strände;Augusta Meier;0;Zeichentrick;1845;63;93;deutsch;Ungarn;2017;True
Final Game;Irene Lange;16;Thriller;3870;30;99;deutsch;Namibia;2017;False
Gestreifte Rücken, bewunderte Welten;Solveig Betido;6;Dokumentation;1400;44;117;deutsch;Schweiz;2015;False
Nosferatu's Return 8;Carla Gotubi;18;Zeichentrick, Horror;2124;32;87;englisch;Uganda;2015;False
Die Knüste des Faches;Utz Lange;18;Komödie, Drama;3906;37;82;deutsch;Papua-Neuguinea;2017;False
Starre Brote;Kenneth Colobu;12;Dokumentation;3207;75;113;deutsch;Kambodscha;2016;False
Queen Fear;Gert Fuwefo;16;Science Fiction;4736;55;69;englisch;Kolumbien;2015;False
Seidige Hochzeiten und der Frieden;Nuran Wagner;18;Komödie, Horror;3608;55;111;deutsch;Georgien;2016;False
Legacy of Medusa;Thorsten Revafo;16;Dokumentation;4910;12;98;englisch;Mongolei;2017;False
Plague and Holiness;Damaris Schmid;16;Drama, Action, Thriller;1543;46;96;englisch;Barbados;2016;False
Die patten Brände und ein Befehl;Felizitas Katoda;12;Komödie;2153;49;104;deutsch;Fidschi;2017;False
The Diabolical Shark Must Massacre;Benedikt Lange;18;Horror;3695;3;95;englisch;Türkei;2017;True
Delicious Wizards;Rosita Fisafu;0;Science Fiction, Krimi;2124;51;113;deutsch;Schweden;2015;True
Lonely Tale;Sigurd Vitubi;12;Thriller, Zeichentrick;4465;39;108;deutsch;Mazedonien;2017;False
Brian und die Schwüre;Gero Becker;0;Komödie, Zeichentrick;1163;82;81;deutsch;Lesotho;2017;True
Kritiker des Schlafs;Severin Schmid;18;Dokumentation, Thriller;4252;87;92;deutsch;Dänemark;2015;False
Die Gänse von Donauwörth;Violetta Gotubi;12;Action;4715;65;104;deutsch;Dänemark;2015;True
Wanton Eyes;Mahmoud Maier;16;Action;3647;58;64;deutsch;Elfenbeinküste;2015;False
Beast's Spawn;Ivana Walter;18;Horror;3769;23;118;englisch;Singapur;2016;True
The Operation;Gretel Becker;16;Dokumentation, Krimi, Horror;1711;32;61;englisch;Costa Rica;2015;False
Slayer Angels in the Cellar;Utz Wovedu;18;Drama, Horror;3317;31;88;englisch;Australien;2017;False
Sensation Street, The Final Chapter;Ferdinand Schmid;16;Zeichentrick;1150;67;79;englisch;Haiti;2015;False
Die Räte von Uffenheim;Arndt Bauer;16;Zeichentrick;1941;22;88;deutsch;Armenien;2017;False
Der glamouröse Herr Braun;Anita Wagner;18;Komödie;3658;27;66;deutsch;Guinea;2015;True
Zorro meets the Murderer;Annelore Fuchs;16;Komödie;4188;52;64;englisch;Zentralafrikanische Republik;2017;False
Bones of Love;Dusan Bauer;16;Horror, Drama, Action;4747;28;67;englisch;Bangladesch;2016;False
Der Trog von Rodalben;Corinne Gotubi;0;Krimi, Action;4989;25;76;deutsch;Ungarn;2017;True
Die perfekten Stunden und die Tote;Athanasios Wagner;18;Action, Dokumentation, Drama;1794;97;93;deutsch;Swasiland;2016;True
Teenage Ghouls ;Michael Schulz;18;Horror;4641;75;110;englisch;Dschibuti;2016;True
Die Zwänge von Norderstedt;Annedore Meyer;0;Zeichentrick, Thriller, Komödie;2842;60;119;deutsch;Guatemala;2017;False
Die Krämpfe des Bogens;Esther Kolebi;12;Action;1771;71;95;deutsch;Estland;2015;False
Morgue of the Amazing Dentist ;Erica Maier;18;Horror;2516;15;97;englisch;Israel;2016;False
Space Gargantuas meets the Abominable Sasquatch;Klaudia Fisafu;18;Horror;1444;37;91;englisch;Mosambik;2017;False
Luca und die Wänste;Filippo Wagner;0;Zeichentrick, Komödie;3028;76;100;deutsch;Turkmenistan;2017;False
Der Zoll des Pfandes;Peter Bauer;16;Action, Komödie;2276;36;65;deutsch;Schweiz;2017;True
Ragged Streams;Georgia Lange;12;Komödie, Krimi;4962;60;62;deutsch;Kaimaninseln;2016;False
Zlatko und der Gang;Jo Meyer;0;Komödie, Zeichentrick, Dokumentation;3011;95;63;deutsch;Kasachstan;2015;False
Die Ängste von Hürth;Fredo Folefo;12;Zeichentrick, Science Fiction;4532;56;112;deutsch;Frankreich;2017;False
Burning Healing;Hanne-Lore Revodi;16;Horror;3684;75;62;deutsch;Schweiz;2016;False
Die Figuren der Sommer;Grzegorz Walter;6;Thriller;3806;40;79;deutsch;Ungarn;2015;False
Der offensive Herr Madiflodeson;Karl-August Wagner;0;Komödie;3896;97;75;deutsch;Äthopien;2015;False
Queen Rage;Esther Kudodo;16;Horror;2324;48;65;englisch;Sierra Leone;2015;False
Sadistische Fänge;Woldemar Badada;16;Thriller, Action, Krimi;1168;33;107;deutsch;Somalia;2016;False
Night of the Fish Man;Diethard Becker;18;Horror;3086;6;88;englisch;Andorra;2016;False
The Leech-Women from Heaven;Margitta Wagner;16;Horror, Science Fiction, Action;3937;39;106;englisch;Senegal;2017;False
Final Prophecy;Gislinde Schmid;18;Action, Zeichentrick, Komödie;3001;46;90;deutsch;Ghana;2015;True
Battle of the Android;Herrmann Dodufu;16;Zeichentrick, Action;4271;8;76;englisch;Kaimaninseln;2017;False
Luscious Bridges;Melita Koch;12;Drama, Krimi, Science Fiction;1218;39;110;deutsch;Jordanien;2017;False
